,ID,author_year,link,Substance,type,func,vendor,media,agg_diameter,length,size_class,lat_size,layer,thick,ssa,z_pot,plate,ali,dose,time,bmd_id,species,cell_type_general,cell_type,n_cell,endotox,notes,variable,value
91,92,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,DMEM F12 +10%FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,1.0,24.0,4086,human,epithelial,A549,10^4,NO,,viability_pi,99.68085106
92,93,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,DMEM F12 +10%FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,10.0,24.0,4086,human,epithelial,A549,10^4,NO,,viability_pi,97.0212766
93,94,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,DMEM F12 +10%FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,25.0,24.0,4086,human,epithelial,A549,10^4,NO,,viability_pi,95.85106383
94,95,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,DMEM F12 +10%FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,50.0,24.0,4086,human,epithelial,A549,10^4,NO,,viability_pi,94.68085106
95,96,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,DMEM F12 +10%FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,100.0,24.0,4086,human,epithelial,A549,10^4,NO,,viability_pi,93.61702128
96,97,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,RPMI + 10% FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,100.0,24.0,4090,human,epithelial,BEAS- 2B,10^4,NO,,viability_pi,89.93589744
97,98,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,RPMI + 10% FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,25.0,24.0,4090,human,epithelial,BEAS- 2B,10^4,NO,,viability_pi,98.20512821
98,99,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,RPMI + 10% FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,50.0,24.0,4090,human,epithelial,BEAS- 2B,10^4,NO,,viability_pi,93.91025641
99,100,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,RPMI + 10% FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,10.0,24.0,4090,human,epithelial,BEAS- 2B,10^4,NO,,viability_pi,100.0
100,101,Mittal et all 2016,https://www.nature.com/articles/srep39548,rGO,Chemically reduced GO,,in house ,RPMI + 10% FBS,97.3,,S,250,3.5,,,-9.46,96,Submerged,1.0,24.0,4090,human,epithelial,BEAS- 2B,10^4,NO,,viability_pi,100.0
101,102,Paino et al 2016,https://onlinelibrary.wiley.com/doi/epdf/10.1002/jbm.a.35946,Graphene oxide,,,"doesn’t say, but Go from Graphite in house",RPMI + 10% FCS,100,,S,,1.0,1.2,,-8.9,6,Submerged,1.0,24.0,4120,human,macrophage,monocytes ,1x10^6,,,viability_pi,95.86085054
102,103,Paino et al 2016,https://onlinelibrary.wiley.com/doi/epdf/10.1002/jbm.a.35946,Graphene oxide,,,"doesn’t say, but Go from Graphite in house",RPMI + 10% FCS,100,,S,,1.0,1.2,,-8.9,6,Submerged,12.0,24.0,4120,human,macrophage,monocytes ,1x10^6,,,viability_pi,91.59550751
103,104,Paino et al 2016,https://onlinelibrary.wiley.com/doi/epdf/10.1002/jbm.a.35946,Graphene oxide,,,"doesn’t say, but Go from Graphite in house",RPMI + 10% FCS,100,,S,,1.0,1.2,,-8.9,6,Submerged,24.0,24.0,4120,human,macrophage,monocytes ,1x10^6,,,viability_pi,84.68851218
104,105,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,2.5,24.0,5003,human,epithelial,BEAS- 2B,2x10^4,,,viability_ldh,97.62931034
105,106,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,5.0,24.0,5003,human,epithelial,BEAS- 2B,2x10^4,,,viability_ldh,97.19827586
106,107,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,10.0,24.0,5003,human,epithelial,BEAS- 2B,2x10^4,,,viability_ldh,91.16379309999999
107,108,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,20.0,24.0,5003,human,epithelial,BEAS- 2B,2x10^4,,,viability_ldh,66.16379309999999
108,109,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,10.0,72.0,5004,human,epithelial,BEAS- 2B,1x10^4,,,viability_ldh,39.86842105
109,110,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,20.0,72.0,5004,human,epithelial,BEAS- 2B,1x10^4,,,viability_ldh,20.39473684
110,111,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,2.5,72.0,5004,human,epithelial,BEAS- 2B,1x10^4,,,viability_ldh,79.47368421
111,112,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,5.0,72.0,5004,human,epithelial,BEAS- 2B,1x10^4,,,viability_ldh,59.73684211
112,113,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO,,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,250,,S,300,1.0,1.1,,-7.4,96,Submerged,1.0,24.0,5115,rodent,macrophage,J774.A1,10^4,,,viability_ldh,99.13131941
113,114,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO,,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,250,,S,300,1.0,1.1,,-7.4,96,Submerged,2.0,24.0,5115,rodent,macrophage,J774.A1,10^4,,,viability_ldh,93.70206575
114,115,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO,,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,250,,S,300,1.0,1.1,,-7.4,96,Submerged,4.0,24.0,5115,rodent,macrophage,J774.A1,10^4,,,viability_ldh,88.16422702
115,116,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO,,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,250,,S,300,1.0,1.1,,-7.4,96,Submerged,10.0,24.0,5115,rodent,macrophage,J774.A1,10^4,,,viability_ldh,85.01525989
116,117,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO,,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,250,,S,300,1.0,1.1,,-7.4,96,Submerged,20.0,24.0,5115,rodent,macrophage,J774.A1,10^4,,,viability_ldh,71.87646603
117,118,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO,,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,250,,S,300,1.0,1.1,,-7.5,96,Submerged,50.0,24.0,5115,rodent,macrophage,J774.A1,10^4,,,viability_ldh,83.04277845
118,119,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO,,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,250,,S,300,1.0,1.1,,-7.6,96,Submerged,100.0,24.0,5115,rodent,macrophage,J774.A1,10^4,,,viability_ldh,39.90161184
119,120,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-NH2,Amine,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,422,,S,300,1.0,1.2,,-5.7,96,Submerged,4.0,24.0,5116,rodent,macrophage,J774.A1,10^4,,,viability_ldh,97.25692004
120,121,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-NH2,Amine,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,422,,S,300,1.0,1.2,,-5.7,96,Submerged,50.0,24.0,5116,rodent,macrophage,J774.A1,10^4,,,viability_ldh,58.60442973
121,122,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAA,poly acrylic acid,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,215,,S,300,1.0,1.2,,-5.8,96,Submerged,50.0,24.0,5117,rodent,macrophage,J774.A1,10^4,,,viability_ldh,69.32737866
122,123,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAA,poly acrylic acid,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,215,,S,300,1.0,1.2,,-5.8,96,Submerged,4.0,24.0,5117,rodent,macrophage,J774.A1,10^4,,,viability_ldh,97.75566185
123,124,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAM,poly acrylamide,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,260? (peak from 220-1600),,S,300,1.0,1.2,,-2.6,96,Submerged,50.0,24.0,5118,rodent,macrophage,J774.A1,10^4,,,viability_ldh,86.78334202
124,125,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PAM,poly acrylamide,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,260? (peak from 220-1600),,S,300,1.0,1.2,,-2.6,96,Submerged,4.0,24.0,5118,rodent,macrophage,J774.A1,10^4,,,viability_ldh,100.0
125,126,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PEG,PEG,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,194,,S,300,1.0,1.2,,-4.6,96,Submerged,4.0,24.0,5119,rodent,macrophage,J774.A1,10^4,,,viability_ldh,97.00754914
126,127,Xu et al 2016,https://pubs.acs.org/doi/10.1021/acsnano.6b00539,Graphene oxide,GO-PEG,PEG,"graphite from qimgdao BCSM china, made GO in house",DMEM + 10 % FBS,194,,S,300,1.0,1.2,,-4.6,96,Submerged,50.0,24.0,5119,rodent,macrophage,J774.A1,10^4,,,viability_ldh,71.07297499
127,128,Wiemann et al 2016,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4779246/pdf/12951_2016_Article_164.pdf,,GRAPHITE nanoplatelets,,BASF SE Germany, F12K+ 15 FCS + 2nM glutamine - Culture then when seeded at the 96 plate only F12K +5 FCS. When exposed in phenol red free medium F12K and 2mM glutamine,less than 30um,,L,,,,72,,96,Submerged,22.5,16.0,5122,rodent,macrophage,Rat NR8383 (alveolar macrophges),3x10^5,,,viability_ldh,97.3042362
128,129,Wiemann et al 2016,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4779246/pdf/12951_2016_Article_164.pdf,,GRAPHITE nanoplatelets,,BASF SE Germany, F12K+ 15 FCS + 2nM glutamine - Culture then when seeded at the 96 plate only F12K +5 FCS. When exposed in phenol red free medium F12K and 2mM glutamine,less than 30um,,L,,,,72,,96,Submerged,45.0,16.0,5122,rodent,macrophage,Rat NR8383 (alveolar macrophges),3x10^5,,,viability_ldh,94.60847240000001
129,130,Wiemann et al 2016,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4779246/pdf/12951_2016_Article_164.pdf,,GRAPHITE nanoplatelets,,BASF SE Germany, F12K+ 15 FCS + 2nM glutamine - Culture then when seeded at the 96 plate only F12K +5 FCS. When exposed in phenol red free medium F12K and 2mM glutamine,less than 30um,,L,,,,72,,96,Submerged,90.0,16.0,5122,rodent,macrophage,Rat NR8383 (alveolar macrophges),3x10^5,,,viability_ldh,89.98716303
130,131,Wiemann et al 2016,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4779246/pdf/12951_2016_Article_164.pdf,,GRAPHITE nanoplatelets,,BASF SE Germany, F12K+ 15 FCS + 2nM glutamine - Culture then when seeded at the 96 plate only F12K +5 FCS. When exposed in phenol red free medium F12K and 2mM glutamine,less than 30um,,L,,,,72,,96,Submerged,180.0,16.0,5122,rodent,macrophage,Rat NR8383 (alveolar macrophges),3x10^5,,,viability_ldh,79.84595635
131,132,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (Short),,in house,RPMI +10% FBS,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,1.0,24.0,5141,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,93.5
132,133,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (Short),,in house,RPMI +10% FBS,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,10.0,24.0,5141,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,100.0
133,134,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (Short),,in house,RPMI +10% FBS,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,100.0,24.0,5141,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,100.0
134,135,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (Short),,in house,RPMI,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,10.0,24.0,5142,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,89.0
135,136,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (Short),,in house,RPMI,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,100.0,24.0,5142,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,83.4
136,137,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (Short),,in house,RPMI,,,S,55-700,1.5,1.3,,-57.1,96 OR 12,Submerged,1.0,24.0,5142,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,93.0
137,138,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (long),,in house,RPMI+10% FBS,,,L,1000-2000,1.0,1,,-51.7,96 OR 12,Submerged,1.0,24.0,5143,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,97.0
138,139,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (long),,in house,RPMI+10% FBS,,,L,1000-2001,1.0,1,,-51.7,96 OR 12,Submerged,10.0,24.0,5143,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,96.0
139,140,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (long),,in house,RPMI+10% FBS,,,L,1000-2002,1.0,1,,-51.7,96 OR 12,Submerged,100.0,24.0,5143,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,85.0
140,141,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (long),,in house,RPMI,,,L,1000-2003,1.0,1,,-51.7,96 OR 12,Submerged,1.0,24.0,5144,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,92.0
141,142,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (long),,in house,RPMI,,,L,1000-2004,1.0,1,,-51.7,96 OR 12,Submerged,10.0,24.0,5144,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,82.2
142,143,Vranic et al 2018,https://pubmed.ncbi.nlm.nih.gov/29286639/,Graphene oxide,GO (long),,in house,RPMI,,,L,1000-2005,1.0,1,,-51.7,96 OR 12,Submerged,100.0,24.0,5144,human,epithelial,BEAS- 2B,doesn’t mention but has cell count over treatment,YES (no endotoxin),,viability_ldh,77.0
143,144,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361.2 and 506.5,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,2.5,24.0,6001,human,epithelial,BEAS- 2B,1x10^4,,,viability_mtt,67.1
144,145,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361.2 and 506.5,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,5.0,24.0,6001,human,epithelial,BEAS- 2B,1x10^4,,,viability_mtt,66.3
145,146,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361.2 and 506.5,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,10.0,24.0,6001,human,epithelial,BEAS- 2B,1x10^4,,,viability_mtt,60.0
146,147,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361.2 and 506.5,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,20.0,24.0,6001,human,epithelial,BEAS- 2B,1x10^4,,,viability_mtt,53.7
147,148,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361.2 and 506.5,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,20.0,72.0,6002,human,epithelial,BEAS- 2B,5x10^3,,,viability_mtt,35.3
148,149,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361.2 and 506.5,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,5.0,72.0,6002,human,epithelial,BEAS- 2B,5x10^3,,,viability_mtt,54.2
149,150,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361.2 and 506.5,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,2.5,72.0,6002,human,epithelial,BEAS- 2B,5x10^3,,,viability_mtt,59.5
150,151,Jung-Park et al 2015,https://pubmed.ncbi.nlm.nih.gov/24980260/,Graphene,GNPs,,"Hanwha Nanotech, Korea",F12 + 10% FBS,361.2 and 506.5,,S,less than 2000,8.0,3.5,735,-11.37,96,Submerged,10.0,72.0,6002,human,epithelial,BEAS- 2B,5x10^3,,,viability_mtt,46.9
151,152,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,200.0,24.0,6054,human,epithelial,A549,1x10^4,YES,,viability_mtt,23.4
152,153,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,100.0,24.0,6054,human,epithelial,A549,1x10^4,YES,,viability_mtt,26.43
153,154,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,50.0,24.0,6054,human,epithelial,A549,1x10^4,YES,,viability_mtt,45.3
154,155,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,75.0,24.0,6054,human,epithelial,A549,1x10^4,YES,,viability_mtt,35.6
155,156,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,10.0,24.0,6054,human,epithelial,A549,1x10^4,YES,,viability_mtt,84.7
156,157,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,5.0,24.0,6054,human,epithelial,A549,1x10^4,YES,,viability_mtt,96.0
157,158,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.415,,,96,Submerged,1.0,24.0,6054,human,epithelial,A549,1x10^4,YES,,viability_mtt,97.0
158,159,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,PEG,made in house while graphite was from Merck,DMEM F12 +10%FBS,791.57,,M,,1.0,0.42,,,96,Submerged,25.0,24.0,6054,human,epithelial,A549,1x10^4,YES,,viability_mtt,73.8
159,160,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.353,,,96,Submerged,1.0,24.0,6055,human,epithelial,A549,1x10^4,YES,,viability_mtt,94.8
160,161,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.35,,,96,Submerged,5.0,24.0,6055,human,epithelial,A549,1x10^4,YES,,viability_mtt,93.94
161,162,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.35,,,96,Submerged,10.0,24.0,6055,human,epithelial,A549,1x10^4,YES,,viability_mtt,89.1
162,163,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.35,,,96,Submerged,25.0,24.0,6055,human,epithelial,A549,1x10^4,YES,,viability_mtt,63.25
163,164,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.35,,,96,Submerged,50.0,24.0,6055,human,epithelial,A549,1x10^4,YES,,viability_mtt,41.78
164,165,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.35,,,96,Submerged,75.0,24.0,6055,human,epithelial,A549,1x10^4,YES,,viability_mtt,30.81
165,166,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.35,,,96,Submerged,100.0,24.0,6055,human,epithelial,A549,1x10^4,YES,,viability_mtt,25.11
166,167,Reshman et al 2016,https://www.sciencedirect.com/science/article/abs/pii/S0927776515303787,rGO,reduced GO,,made in house while graphite was from Merck,DMEM F12 +10%FBS,881.3,,M,,1.0,0.35,,,96,Submerged,200.0,24.0,6055,human,epithelial,A549,1x10^4,YES,,viability_mtt,14.6
167,168,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,DMEM F12 +10%FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,50.0,3.0,6068,human,epithelial,A549,10^4,NO,,viability_mtt,80.5
168,169,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,DMEM F12 +10%FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,100.0,3.0,6068,human,epithelial,A549,10^4,NO,,viability_mtt,75.3
169,170,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,DMEM F12 +10%FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,10.0,3.0,6068,human,epithelial,A549,10^4,NO,,viability_mtt,89.5
170,171,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,DMEM F12 +10%FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,1.0,3.0,6068,human,epithelial,A549,10^4,NO,,viability_mtt,97.0
171,172,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,DMEM F12 +10%FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,25.0,3.0,6068,human,epithelial,A549,10^4,NO,,viability_mtt,83.3
172,173,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,DMEM F12 +10%FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,1.0,6.0,6069,human,epithelial,A549,10^4,NO,,viability_mtt,92.0
173,174,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,DMEM F12 +10%FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,10.0,6.0,6069,human,epithelial,A549,10^4,NO,,viability_mtt,84.9
174,175,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,DMEM F12 +10%FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,25.0,6.0,6069,human,epithelial,A549,10^4,NO,,viability_mtt,79.0
175,176,Mittal et all 2016,https://www.nature.com/articles/srep39548,Graphene oxide,GO,,in house ,DMEM F12 +10%FBS,126.3,,S,400,1.0,,,-13.7,96,Submerged,50.0,6.0,6069,human,epithelial,A549,10^4,NO,,viability_mtt,69.7
